30,344.345714604097
30,341.8475737022173
32,341.8475737022173
64,355.67390844211064
125,339.0972010235045
125,354.7534556694952
135,339.0972010235045
138,339.0972010235045
138,358.17204934399035
155,339.0972010235045
151,355.67390844211064
152,354.7534556694952
153,354.7534556694952
165,358.17204934399035
167,355.67390844211064
167,355.67390844211064
185,355.67390844211064
180,355.67390844211064
185,355.67390844211064
185,354.7534556694952
200,358.17204934399035
197,355.67390844211064
199,355.67390844211064
195,355.67390844211064
200,354.7534556694952
213,373.238128709277
211,389.70486404569306
215,389.70486404569306
215,389.70486404569306
211,389.70486404569306
215,389.70486404569306
211,388.78441127307764
211,388.78441127307764
226,373.238128709277
226,373.238128709277
229,373.238128709277
230,392.20300494757277
225,389.70486404569306
226,389.70486404569306
225,389.70486404569306
227,389.70486404569306
229,389.70486404569306
230,389.70486404569306
228,388.78441127307764
229,388.78441127307764
245,373.238128709277
243,389.70486404569306
243,389.70486404569306
242,389.70486404569306
244,389.70486404569306
240,389.70486404569306
245,389.70486404569306
240,388.78441127307764
240,388.78441127307764
245,388.78441127307764
255,373.238128709277
256,373.238128709277
258,389.70486404569306
258,389.70486404569306
258,389.70486404569306
260,389.70486404569306
258,389.70486404569306
270,373.238128709277
272,373.238128709277
275,373.238128709277
273,392.20300494757277
270,389.70486404569306
272,389.70486404569306
274,389.70486404569306
274,389.70486404569306
270,388.78441127307764
271,388.78441127307764
273,388.78441127307764
285,392.20300494757277
285,389.70486404569306
289,389.70486404569306
289,389.70486404569306
285,389.70486404569306
290,389.70486404569306
287,388.78441127307764
288,388.78441127307764
303,401.5761332534033
300,399.0779923515236
301,399.0779923515236
305,399.0779923515236
303,399.0779923515236
304,399.0779923515236
301,399.0779923515236
301,399.0779923515236
302,399.0779923515236
303,398.1575395789082
305,398.1575395789082
318,398.2136531764992
320,398.2136531764992
319,401.5761332534033
315,399.0779923515236
315,399.0779923515236
316,399.0779923515236
317,399.0779923515236
317,399.0779923515236
320,399.0779923515236
320,399.0779923515236
317,399.0779923515236
318,399.0779923515236
315,399.0779923515236
316,399.0779923515236
316,399.0779923515236
315,398.1575395789082
316,398.1575395789082
317,398.1575395789082
319,398.1575395789082
319,398.1575395789082
319,398.1575395789082
319,398.1575395789082
332,398.2136531764992
335,398.2136531764992
333,401.5761332534033
333,401.5761332534033
334,401.5761332534033
335,401.5761332534033
331,399.0779923515236
333,399.0779923515236
333,399.0779923515236
334,399.0779923515236
330,399.0779923515236
331,399.0779923515236
331,399.0779923515236
332,399.0779923515236
335,399.0779923515236
332,398.1575395789082
333,398.1575395789082
333,398.1575395789082
334,398.1575395789082
334,398.1575395789082
346,398.2136531764992
347,398.2136531764992
347,398.2136531764992
348,398.2136531764992
350,398.2136531764992
347,401.5761332534033
347,401.5761332534033
349,401.5761332534033
347,399.0779923515236
348,399.0779923515236
348,399.0779923515236
346,398.1575395789082
360,398.2136531764992
363,398.2136531764992
363,398.2136531764992
364,399.0779923515236
365,399.0779923515236
361,399.0779923515236
362,399.0779923515236
362,399.0779923515236
361,399.0779923515236
364,399.0779923515236
360,398.1575395789082
360,398.1575395789082
362,398.1575395789082
362,398.1575395789082
363,398.1575395789082
363,398.1575395789082
364,398.1575395789082
365,398.1575395789082
376,398.2136531764992
376,398.2136531764992
377,398.2136531764992
378,398.2136531764992
376,401.5761332534033
376,399.0779923515236
376,399.0779923515236
377,399.0779923515236
379,399.0779923515236
379,399.0779923515236
376,399.0779923515236
376,399.0779923515236
379,399.0779923515236
377,399.0779923515236
375,399.0779923515236
375,399.0779923515236
376,399.0779923515236
378,399.0779923515236
375,398.1575395789082
375,398.1575395789082
375,398.1575395789082
378,398.1575395789082
379,398.1575395789082
380,398.1575395789082
391,398.2136531764992
393,398.2136531764992
393,398.2136531764992
393,398.2136531764992
395,398.2136531764992
391,401.5761332534033
392,401.5761332534033
394,401.5761332534033
394,401.5761332534033
395,401.5761332534033
391,399.0779923515236
395,399.0779923515236
390,399.0779923515236
391,399.0779923515236
395,399.0779923515236
395,399.0779923515236
395,399.0779923515236
391,398.1575395789082
392,398.1575395789082
394,398.1575395789082
395,398.1575395789082
395,398.1575395789082
405,408.63736831528365
407,408.63736831528365
409,408.63736831528365
409,437.8600871518289
408,435.36194624994914
407,435.36194624994914
410,435.36194624994914
410,435.36194624994914
407,435.36194624994914
409,435.36194624994914
406,434.44149347733384
406,434.44149347733384
408,434.44149347733384
409,434.44149347733384
420,408.63736831528365
422,408.63736831528365
420,437.8600871518289
421,437.8600871518289
420,435.36194624994914
421,435.36194624994914
424,435.36194624994914
421,435.36194624994914
424,435.36194624994914
424,435.36194624994914
422,434.44149347733384
423,434.44149347733384
424,434.44149347733384
424,434.44149347733384
437,438.5237469241027
438,438.5237469241027
439,438.5237469241027
440,438.5237469241027
435,437.8600871518289
440,437.8600871518289
435,435.36194624994914
437,435.36194624994914
437,435.36194624994914
440,435.36194624994914
435,435.36194624994914
437,435.36194624994914
437,435.36194624994914
440,435.36194624994914
440,435.36194624994914
436,435.36194624994914
437,435.36194624994914
438,435.36194624994914
438,435.36194624994914
440,435.36194624994914
436,435.36194624994914
436,434.44149347733384
438,434.44149347733384
438,434.44149347733384
439,434.44149347733384
450,438.5237469241027
452,438.5237469241027
452,438.5237469241027
452,438.5237469241027
452,438.5237469241027
454,438.5237469241027
455,438.5237469241027
451,437.8600871518289
451,437.8600871518289
455,437.8600871518289
450,435.36194624994914
455,435.36194624994914
450,435.36194624994914
452,435.36194624994914
453,435.36194624994914
455,435.36194624994914
455,435.36194624994914
453,435.36194624994914
455,435.36194624994914
